timestep,timestamp_ns,elapsed_s,qpos_left_j1,qpos_left_j2,qpos_left_j3,qpos_left_j4,qpos_left_j5,qpos_left_j6,qpos_left_gripper,qpos_right_j1,qpos_right_j2,qpos_right_j3,qpos_right_j4,qpos_right_j5,qpos_right_j6,qpos_right_gripper,qvel_left_j1,qvel_left_j2,qvel_left_j3,qvel_left_j4,qvel_left_j5,qvel_left_j6,qvel_left_gripper,qvel_right_j1,qvel_right_j2,qvel_right_j3,qvel_right_j4,qvel_right_j5,qvel_right_j6,qvel_right_gripper,action_left_j1,action_left_j2,action_left_j3,action_left_j4,action_left_j5,action_left_j6,action_left_gripper,action_right_j1,action_right_j2,action_right_j3,action_right_j4,action_right_j5,action_right_j6,action_right_gripper
28,2130713607730,0.816188021,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2130747368397,0.849948688,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,2130780448642,0.883028933,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2130814216467,0.916796758,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2130848371259,0.95095155,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,2130880460572,0.983040863,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,2130914927292,1.017507583,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,2130948490786,1.051071077,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,2130980524785,1.083105076,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,2131013889631,1.116469922,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,2131048138960,1.150719251,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,2131080641142,1.183221433,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,2131114060582,1.216640873,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2131147670045,1.250250336,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,2131180760474,1.283340765,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,2131214159568,1.316739859,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,2131248067385,1.350647676,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,2131280797543,1.383377834,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,2131314154309,1.4167346,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,2131348395842,1.450976133,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2131380851322,1.483431613,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,2131414135170,1.516715461,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,2131448261124,1.550841415,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,2131480875322,1.583455613,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,2131514336366,1.616916657,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,2131548410284,1.650990575,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,2131581062798,1.683643089,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,2131614430581,1.717010872,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,2131648179751,1.750760042,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,2131681828105,1.784408396,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,2131714375685,1.816955976,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,2131748139287,1.850719578,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,2131781184944,1.883765235,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,2131814518951,1.917099242,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,2131850255915,1.952836206,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,2131881270979,1.98385127,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,2131914604281,2.017184572,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,2131948271352,2.050851643,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,2131981243609,2.0838239,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,2132014598280,2.117178571,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,2132048173934,2.150754225,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,2132081857543,2.184437834,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,2132114761038,2.217341329,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,2132148373781,2.250954072,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,2132182519667,2.285099958,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,2132214810965,2.317391256,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,2132248360291,2.350940582,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,2132282176715,2.384757006,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,2132314907559,2.41748785,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,2132348408647,2.450988938,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2132381648158,2.484228449,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,2132414934985,2.517515276,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,2132448306505,2.550886796,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,2132482345309,2.5849256,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,2132515124875,2.617705166,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,2132548318934,2.650899225,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,2132582421450,2.685001741,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401499379426241,0.21099285781383514,-0.10372491925954819,-0.06986553221940994,0.08640000224113464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
